path,reason
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pernicious-spore-bomb-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  mold spores, which quickly take root but just as quickly rot away. You gain a +2'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pernicious-spore-bomb-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  mold spores, which quickly take root but just as quickly rot away. The bomb deals'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pernicious-spore-bomb-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: '  mold spores, which quickly take root but just as quickly rot away. You gain a +3'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pernicious-spore-bomb-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  mold spores, which quickly take root but just as quickly rot away. You gain a +1'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\persistent-lodestone.md,Invalid YAML: Unsupported frontmatter at line 34: '  (concentrate)  **Trigger** You miss on a ranged Strike with the affixed weapon using'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\persona-mask-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  vision or other senses. Wearing the mask grants a +2 item bonus to Performance checks'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\persona-mask.md,Invalid YAML: Unsupported frontmatter at line 34: '  vision or other senses. Wearing the mask grants a +1 item bonus to Performance checks'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\peshpine-grenade-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  bombs packed with alchemically treated needles from the pesh cactus. A peshspine'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\peshpine-grenade-(lesser).md,Invalid YAML: Unsupported frontmatter at line 34: '  bombs packed with alchemically treated needles from the pesh cactus. A peshspine'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\peshpine-grenade-(major).md,Invalid YAML: Unsupported frontmatter at line 34: '  bombs packed with alchemically treated needles from the pesh cactus. A peshspine'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\peshpine-grenade-(moderate).md,Invalid YAML: Unsupported frontmatter at line 34: '  bombs packed with alchemically treated needles from the pesh cactus. A peshspine'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\petrification-cannon.md,Invalid YAML: Unsupported frontmatter at line 34: '  functions as a _+2 greater striking double-barreled musket_. A _petrification cannon_'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phalanx-piercer.md,Invalid YAML: Unsupported frontmatter at line 34: '  metal strips and strung with reinforced cord. Designed by hobgoblin engineers to'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phantasmal-doorknob-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  revealing dreams and nightmares. The spell DC of any spell cast by activating this'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phantasmal-doorknob-(major).md,Invalid YAML: Unsupported frontmatter at line 34: '  revealing dreams and nightmares. The spell DC of any spell cast by activating this'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phantasmal-doorknob.md,Invalid YAML: Unsupported frontmatter at line 34: '  revealing dreams and nightmares. The spell DC of any spell cast by activating this'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phantom-piano.md,Invalid YAML: Unsupported frontmatter at line 34: '  \\  **Communication** telepathy (any languages the possessing spirit knew in life)\\'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phantom-roll.md,"Invalid YAML: Unsupported frontmatter at line 34: '  greens, and fine, clear noodles, all wrapped in transparent, edible starch paper'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phantom-shroud.md,"Invalid YAML: Unsupported frontmatter at line 34: '  the cloak turns your hands pale and translucent, imbuing you with the dangerous'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pharasmin-visor.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  visor_ is a valuable part of any fashionable noble's armory when attending events"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pheromone-flare-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  attached to a tall pole and grounding stake. When the flare is lit, it sprays a'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pheromone-flare-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  attached to a tall pole and grounding stake. When the flare is lit, it sprays a'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pheromone-flare-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  attached to a tall pole and grounding stake. When the flare is lit, it sprays a'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\philosophers-extractor.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  other alchemical equipment. The _philosopher's extractor_ is designed to create"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\philosophers-stone.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  *  An alchemist with the [[Feats/Craft Philosopher's Stone|Craft Philosopher's Stone]]"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\philter-of-empty-dreams.md,Invalid YAML: Unsupported frontmatter at line 34: '  is a dose of glowing blue liquid that prevents dreams. When you drink a _philter'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phoenix-cinder.md,"Invalid YAML: Unsupported frontmatter at line 34: '  the color of dying fire, a phoenix cinder gives off pleasant warmth and a sense'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phoenix-fighting-fan.md,"Invalid YAML: Unsupported frontmatter at line 34: '  foes with the blades along its outer edge. If used in performances, it might be'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phoenix-flask.md,"Invalid YAML: Unsupported frontmatter at line 34: '  spiced, glowing red potion, blazing wings of a phoenix sprout from your back and'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phoenix-necklace.md,Invalid YAML: Unsupported frontmatter at line 34: '  malleable form of ruby that causes the necklace to glimmer like a flickering fire.'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phylactery-of-faithfulness-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  deity. The box is worn by affixing it to a leather cord and tying it around your'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\phylactery-of-faithfulness.md,Invalid YAML: Unsupported frontmatter at line 34: '  deity. The box is worn by affixing it to a leather cord and tying it around your'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pickled-demon-tongue-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  preserved in brine. The spell attack roll of any spell cast by Activating this item'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pickled-demon-tongue-(major).md,Invalid YAML: Unsupported frontmatter at line 34: '  preserved in brine. The spell attack roll of any spell cast by Activating this item'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pickled-demon-tongue.md,Invalid YAML: Unsupported frontmatter at line 34: '  preserved in brine. The spell attack roll of any spell cast by Activating this item'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pickpockets-tailoring.md,Invalid YAML: Unsupported frontmatter at line 34: '  interior pockets and strategically opened seams for hiding small objects inside'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\piercing-horn.md,Invalid YAML: Unsupported frontmatter at line 34: '  a horn unarmed attack that deals 1d8 piercing damage. This horn is in the brawling'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\piercing-whistle-snare.md,Invalid YAML: Unsupported frontmatter at line 34: '  or reeds. The shrill noise can be heard clearly up to 2 miles away but is most intense'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\piercing-wind.md,"Invalid YAML: Unsupported frontmatter at line 34: '  is similar to a [[Equipment/Jezail|Jezail]], in that you can carry it in one hand'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pilferers-gloves.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  aren't uncomfortable and don't impede your sense of touch. As long as you're trained"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pillow-shield.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  moon's current phase at night. When you lay your head on the reverse side of this"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pipe-of-dancing-smoke.md,"Invalid YAML: Unsupported frontmatter at line 34: '  accents. When in use, the pipe gives off a vibrant red smoke that floats lazily'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pipes-of-compulsion-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  leather and look like they shouldn't function at all, but in skilled hands they"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pipes-of-compulsion-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  leather and look like they shouldn't function at all, but in skilled hands they"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pipes-of-compulsion.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  leather and look like they shouldn't function at all, but in skilled hands they"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\piranha-kiss.md,"Invalid YAML: Unsupported frontmatter at line 34: '  hilt, these weapons are particularly effective at disarming opponents. Piranha kisses'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pirate-staff.md,Invalid YAML: Unsupported frontmatter at line 34: '  staff_ has jewels and gold pieces embedded in the wood. A skull and crossbones sit'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pistol-wand.md,Invalid YAML: Unsupported frontmatter at line 34: '  is a firearm that also contains an [[Spells/Enfeeble|Enfeeble]] spell that can be'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\piston-gauntlets.md,Invalid YAML: Unsupported frontmatter at line 34: '  gauntlet_ releases a puff of fire each time it reaches the end of its linkage. \\'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\planar-ribbon.md,"Invalid YAML: Unsupported frontmatter at line 34: '  temporarily bend a rift in space.  * * *  **Activate** 1 minute (command, envision,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\plasma-hype.md,Invalid YAML: Unsupported frontmatter at line 34: '  increases awareness and reaction time. Plasma hype has been infused with a specific'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\plate-armor-of-the-deep.md,"Invalid YAML: Unsupported frontmatter at line 34: '  ornate motifs of waves and fish scales.  While wearing it, you take no Speed reduction'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\plate-of-yled-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  to bolster the graveknights of Yled's undead armies, creating unstoppable legions.\\"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\plate-of-yled-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  to bolster the graveknights of Yled's undead armies, creating unstoppable legions.\\"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\plate-of-yled-(true).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  designed to bolster the graveknights of Yled's undead armies, creating unstoppable"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\plate-of-yled.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  the graveknights of Yled's undead armies, creating unstoppable legions.  The armor"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pocket-gala.md,"Invalid YAML: Unsupported frontmatter at line 34: '  home or a simple castle.  * * *  **Activate** (10 minutes) command, envision, Interact\\'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pocket-stage.md,Invalid YAML: Unsupported frontmatter at line 34: '  a small pocket full of minute set dressing and costumed paper dolls.  **Activate—Play'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\pocket-watch.md,"Invalid YAML: Unsupported frontmatter at line 34: '  arbor, and mainspring are immaculately crafted and tuned to maximize precision and'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\poison-barbs-snare.md,Invalid YAML: Unsupported frontmatter at line 34: '  each tipped with poison from a venomous animal or toxic plant. The snare deals 1d4'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\poison-concentrator-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  dose. As a 10-minute activity that has the manipulate trait, you can use a poison'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\poison-concentrator-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  dose. As a 10-minute activity that has the manipulate trait, you can use a poison'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\poison-concentrator-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: '  dose. As a 10-minute activity that has the manipulate trait, you can use a poison'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\poison-concentrator-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  dose. As a 10-minute activity that has the manipulate trait, you can use a poison'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\poison-fizz-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  and alchemical reagents, poison fizz is a zesty, sweet rock candy that pops and'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\poison-fizz-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  and alchemical reagents, poison fizz is a zesty, sweet rock candy that pops and'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\P\poison-fizz-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  and alchemical reagents, poison fizz is a zesty, sweet rock candy that pops and'"
